optionlist: ['verbosity', 'print_colorized', 'logfile', 'version', 'config', 'datadir', 'user_data_dir']
optionlist: ['strategy', 'strategy_path', 'recursive_strategy_search', 'freqaimodel', 'freqaimodel_path']
optionlist: ['version_main']
optionlist: ['db_url', 'sd_notify', 'dry_run', 'dry_run_wallet', 'fee']
optionlist: ['user_data_dir', 'reset']
optionlist: ['config']
optionlist: ['user_data_dir', 'config', 'show_sensitive']
optionlist: ['user_data_dir', 'strategy', 'strategy_path', 'template']
optionlist: ['pairs', 'pairs_file', 'days', 'new_pairs_days', 'include_inactive', 'no_parallel_download', 'timerange', 'download_trades', 'convert_trades', 'exchange', 'timeframes', 'erase', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode', 'prepend_data']
optionlist: ['pairs', 'format_from', 'format_to', 'erase', 'exchange', 'timeframes', 'trading_mode', 'candle_types']
optionlist: ['pairs', 'format_from_trades', 'format_to', 'erase', 'exchange']
optionlist: ['pairs', 'timeframes', 'exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode']
optionlist: ['exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trades', 'pairs', 'trading_mode', 'show_timerange']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'backtest_breakdown', 'backtest_cache', 'freqai_backtest_live_models', 'backtest_notes']
optionlist: ['exportfilename', 'exportdirectory', 'backtest_show_pair_list', 'backtest_breakdown']
optionlist: ['exportfilename', 'exportdirectory', 'analysis_groups', 'enter_reason_list', 'exit_reason_list', 'indicator_list', 'entry_only', 'exit_only', 'timerange', 'analysis_rejected', 'analysis_to_csv', 'analysis_csv_path']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'hyperopt', 'hyperopt_path', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'epochs', 'spaces', 'print_all', 'print_json', 'hyperopt_jobs', 'hyperopt_random_state', 'hyperopt_min_trades', 'hyperopt_loss', 'disableparamexport', 'hyperopt_ignore_missing_space', 'analyze_per_epoch', 'early_stop']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_list_min_trades', 'hyperopt_list_max_trades', 'hyperopt_list_min_avg_time', 'hyperopt_list_max_avg_time', 'hyperopt_list_min_avg_profit', 'hyperopt_list_max_avg_profit', 'hyperopt_list_min_total_profit', 'hyperopt_list_max_total_profit', 'hyperopt_list_min_objective', 'hyperopt_list_max_objective', 'print_json', 'hyperopt_list_no_details', 'hyperoptexportfilename', 'export_csv']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_show_index', 'print_json', 'hyperoptexportfilename', 'hyperopt_show_no_header', 'disableparamexport', 'backtest_breakdown']
optionlist: ['print_one_column', 'list_exchanges_all', 'trading_mode', 'dex_exchanges']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['strategy_path', 'print_one_column', 'recursive_strategy_search']
optionlist: ['hyperopt_path', 'print_one_column']
optionlist: ['freqaimodel_path', 'print_one_column']
optionlist: ['exchange', 'print_one_column']
optionlist: ['db_url', 'trade_ids', 'print_json']
optionlist: ['user_data_dir', 'verbosity', 'config', 'quote_currencies', 'print_one_column', 'list_pairs_print_json', 'exchange']
optionlist: ['db_url', 'db_url_from']
optionlist: ['erase_ui_only', 'ui_prerelease', 'ui_version']
optionlist: ['pairs', 'indicators1', 'indicators2', 'plot_limit', 'db_url', 'trade_source', 'export', 'exportfilename', 'timerange', 'timeframe', 'no_trades']
optionlist: ['pairs', 'timerange', 'export', 'exportfilename', 'db_url', 'trade_source', 'timeframe', 'plot_auto_open']
optionlist: []
optionlist: ['strategy_list', 'strategy_path', 'recursive_strategy_search']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'freqai_backtest_live_models', 'minimum_trade_amount', 'targeted_trade_amount', 'lookahead_analysis_exportfilename', 'lookahead_allow_limit_orders']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'pairs', 'startup_candle']
Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage,Min Stake
ENABRL,ENA/BRL,ENA,BRL,True,Spot,,,1.0,10.5
ENABTC,ENA/BTC,ENA,BTC,True,Spot,Margin,,1.0,0.000105
ENAFDUSD,ENA/FDUSD,ENA,FDUSD,True,Spot,Margin,,1.0,5.25
ENATRY,ENA/TRY,ENA,TRY,True,Spot,,,1.0,10.5
ENAUSDC,ENA/USDC,ENA,USDC,True,Spot,Margin,,1.0,5.25
ENAUSDC,ENA/USDC:USDC,ENA,USDC,True,,,Future,50.0,5.25
ENAUSDT,ENA/USDT,ENA,USDT,True,Spot,Margin,,1.0,5.25
ENAUSDT,ENA/USDT:USDT,ENA,USDT,True,,,Future,75.0,5.25
ENJBTC,ENJ/BTC,ENJ,BTC,True,Spot,Margin,,1.0,0.000105
ENJTRY,ENJ/TRY,ENJ,TRY,True,Spot,,,1.0,10.5
ENJUSDC,ENJ/USDC,ENJ,USDC,True,Spot,Margin,,1.0,5.25
ENJUSDT,ENJ/USDT,ENJ,USDT,True,Spot,Margin,,1.0,5.25
ENJUSDT,ENJ/USDT:USDT,ENJ,USDT,True,,,Future,50.0,5.25
ENSBTC,ENS/BTC,ENS,BTC,True,Spot,Margin,,1.0,0.000105
ENSFDUSD,ENS/FDUSD,ENS,FDUSD,True,Spot,,,1.0,5.25
ENSTRY,ENS/TRY,ENS,TRY,True,Spot,,,1.0,10.5
ENSUSD_PERP,ENS/USD:ENS,ENS,USD,True,,,,1.0,0.0
ENSUSDC,ENS/USDC,ENS,USDC,True,Spot,Margin,,1.0,5.25
ENSUSDT,ENS/USDT,ENS,USDT,True,Spot,Margin,,1.0,5.25
ENSUSDT,ENS/USDT:USDT,ENS,USDT,True,,,Future,75.0,5.25
EPICUSDC,EPIC/USDC,EPIC,USDC,True,Spot,Margin,,1.0,5.25
EPICUSDT,EPIC/USDT,EPIC,USDT,True,Spot,Margin,,1.0,5.25
EPICUSDT,EPIC/USDT:USDT,EPIC,USDT,True,,,Future,50.0,5.25
EPTUSDT,EPT/USDT:USDT,EPT,USDT,True,,,Future,50.0,5.25
ERABNB,ERA/BNB,ERA,BNB,True,Spot,,,1.0,0.0105
ERAFDUSD,ERA/FDUSD,ERA,FDUSD,True,Spot,,,1.0,5.25
ERATRY,ERA/TRY,ERA,TRY,True,Spot,,,1.0,10.5
ERAUSDC,ERA/USDC,ERA,USDC,True,Spot,Margin,,1.0,5.25
ERAUSDT,ERA/USDT,ERA,USDT,True,Spot,Margin,,1.0,5.25
ERAUSDT,ERA/USDT:USDT,ERA,USDT,True,,,Future,75.0,5.25
ESPORTSUSDT,ESPORTS/USDT:USDT,ESPORTS,USDT,True,,,Future,50.0,5.25
ETCBNB,ETC/BNB,ETC,BNB,True,Spot,,,1.0,0.0105
ETCBTC,ETC/BTC,ETC,BTC,True,Spot,Margin,,1.0,0.000105
ETCETH,ETC/ETH,ETC,ETH,True,Spot,,,1.0,0.00105
ETCFDUSD,ETC/FDUSD,ETC,FDUSD,True,Spot,Margin,,1.0,5.25
ETCTRY,ETC/TRY,ETC,TRY,True,Spot,,,1.0,10.5
ETCUSD_PERP,ETC/USD:ETC,ETC,USD,True,,,,1.0,0.0
ETCUSDC,ETC/USDC,ETC,USDC,True,Spot,Margin,,1.0,5.25
ETCUSDT,ETC/USDT,ETC,USDT,True,Spot,Margin,,1.0,5.25
ETCUSDT,ETC/USDT:USDT,ETC,USDT,True,,,Future,75.0,21.0
ETHARS,ETH/ARS,ETH,ARS,True,Spot,,,1.0,2100.0
ETHBRL,ETH/BRL,ETH,BRL,True,Spot,,,1.0,10.5
ETHBTC,ETH/BTC,ETH,BTC,True,Spot,Margin,,1.0,0.000105
ETHBTC,ETH/BTC:BTC,ETH,BTC,True,,,Future,20.0,0.00105
ETHDAI,ETH/DAI,ETH,DAI,True,Spot,Margin,,1.0,5.25
ETHEUR,ETH/EUR,ETH,EUR,True,Spot,,,1.0,5.25
ETHEURI,ETH/EURI,ETH,EURI,True,Spot,,,1.0,5.25
ETHFDUSD,ETH/FDUSD,ETH,FDUSD,True,Spot,Margin,,1.0,5.25
ETHJPY,ETH/JPY,ETH,JPY,True,Spot,,,1.0,105.0
ETHMXN,ETH/MXN,ETH,MXN,True,Spot,,,1.0,157.5
ETHPLN,ETH/PLN,ETH,PLN,True,Spot,,,1.0,26.25
ETHTRY,ETH/TRY,ETH,TRY,True,Spot,,,1.0,10.5
ETHTUSD,ETH/TUSD,ETH,TUSD,True,Spot,,,1.0,5.25
ETHUSD_PERP,ETH/USD:ETH,ETH,USD,True,,,,1.0,0.0
ETHUSD_250926,ETH/USD:ETH-250926,ETH,USD,True,,,,1.0,0.0
ETHUSD_251226,ETH/USD:ETH-251226,ETH,USD,True,,,,1.0,0.0
ETHUSDC,ETH/USDC,ETH,USDC,True,Spot,Margin,,1.0,5.25
ETHUSDC,ETH/USDC:USDC,ETH,USDC,True,,,Future,125.0,21.0
ETHUSDT,ETH/USDT,ETH,USDT,True,Spot,Margin,,1.0,5.25
ETHUSDT,ETH/USDT:USDT,ETH,USDT,True,,,Future,150.0,21.0
ETHUSDT_250926,ETH/USDT:USDT-250926,ETH,USDT,True,,,,50.0,5.25
ETHUSDT_251226,ETH/USDT:USDT-251226,ETH,USDT,True,,,,50.0,5.25
ETHZAR,ETH/ZAR,ETH,ZAR,True,Spot,,,1.0,105.0
ETHFIFDUSD,ETHFI/FDUSD,ETHFI,FDUSD,True,Spot,Margin,,1.0,5.25
ETHFITRY,ETHFI/TRY,ETHFI,TRY,True,Spot,,,1.0,10.5
ETHFIUSDC,ETHFI/USDC,ETHFI,USDC,True,Spot,Margin,,1.0,5.25
ETHFIUSDC,ETHFI/USDC:USDC,ETHFI,USDC,True,,,Future,75.0,5.25
ETHFIUSDT,ETHFI/USDT,ETHFI,USDT,True,Spot,Margin,,1.0,5.25
ETHFIUSDT,ETHFI/USDT:USDT,ETHFI,USDT,True,,,Future,75.0,5.25
ETHWUSDT,ETHW/USDT:USDT,ETHW,USDT,True,,,Future,50.0,5.25
EUREURI,EUR/EURI,EUR,EURI,True,Spot,,,1.0,5.25
EURUSDC,EUR/USDC,EUR,USDC,True,Spot,,,1.0,5.25
EURUSDT,EUR/USDT,EUR,USDT,True,Spot,,,1.0,5.25
EURIUSDC,EURI/USDC,EURI,USDC,True,Spot,Margin,,1.0,5.25
EURIUSDT,EURI/USDT,EURI,USDT,True,Spot,Margin,,1.0,5.25
FUSDT,F/USDT:USDT,F,USDT,True,,,Future,50.0,5.25
FARMUSDT,FARM/USDT,FARM,USDT,True,Spot,Margin,,1.0,5.25
FARTCOINUSDT,FARTCOIN/USDT:USDT,FARTCOIN,USDT,True,,,Future,75.0,5.25
FDUSDTRY,FDUSD/TRY,FDUSD,TRY,True,Spot,,,1.0,10.5
FDUSDUSDC,FDUSD/USDC,FDUSD,USDC,True,Spot,Margin,,1.0,5.25
FDUSDUSDT,FDUSD/USDT,FDUSD,USDT,True,Spot,Margin,,1.0,5.25
FETBNB,FET/BNB,FET,BNB,True,Spot,,,1.0,0.0105
FETBTC,FET/BTC,FET,BTC,True,Spot,,,1.0,0.000105
FETFDUSD,FET/FDUSD,FET,FDUSD,True,Spot,,,1.0,5.25
FETTRY,FET/TRY,FET,TRY,True,Spot,,,1.0,10.5
FETUSDC,FET/USDC,FET,USDC,True,Spot,Margin,,1.0,5.25
FETUSDT,FET/USDT,FET,USDT,True,Spot,Margin,,1.0,5.25
FETUSDT,FET/USDT:USDT,FET,USDT,True,,,Future,75.0,5.25
FHEUSDT,FHE/USDT:USDT,FHE,USDT,True,,,Future,50.0,5.25
FIDABTC,FIDA/BTC,FIDA,BTC,True,Spot,,,1.0,0.000105
FIDATRY,FIDA/TRY,FIDA,TRY,True,Spot,,,1.0,10.5
FIDAUSDT,FIDA/USDT,FIDA,USDT,True,Spot,Margin,,1.0,5.25
FIDAUSDT,FIDA/USDT:USDT,FIDA,USDT,True,,,Future,75.0,5.25
FILBTC,FIL/BTC,FIL,BTC,True,Spot,Margin,,1.0,0.000105
FILETH,FIL/ETH,FIL,ETH,True,Spot,,,1.0,0.00105
FILFDUSD,FIL/FDUSD,FIL,FDUSD,True,Spot,Margin,,1.0,5.25
FILTRY,FIL/TRY,FIL,TRY,True,Spot,,,1.0,10.5
FILUSD_PERP,FIL/USD:FIL,FIL,USD,True,,,,1.0,0.0
FILUSDC,FIL/USDC,FIL,USDC,True,Spot,Margin,,1.0,5.25
FILUSDC,FIL/USDC:USDC,FIL,USDC,True,,,Future,75.0,5.25
FILUSDT,FIL/USDT,FIL,USDT,True,Spot,Margin,,1.0,5.25
FILUSDT,FIL/USDT:USDT,FIL,USDT,True,,,Future,75.0,5.25
FIOUSDT,FIO/USDT,FIO,USDT,True,Spot,Margin,,1.0,5.25
FIOUSDT,FIO/USDT:USDT,FIO,USDT,True,,,Future,25.0,5.25
FISBTC,FIS/BTC,FIS,BTC,True,Spot,,,1.0,0.000105
FISUSDT,FIS/USDT,FIS,USDT,True,Spot,Margin,,1.0,5.25
FISUSDT,FIS/USDT:USDT,FIS,USDT,True,,,Future,25.0,5.25
FLMBTC,FLM/BTC,FLM,BTC,True,Spot,,,1.0,0.000105
FLMUSDT,FLM/USDT,FLM,USDT,True,Spot,Margin,,1.0,5.25
FLMUSDT,FLM/USDT:USDT,FLM,USDT,True,,,Future,25.0,5.25
FLOCKUSDT,FLOCK/USDT:USDT,FLOCK,USDT,True,,,Future,1.0,5.25
FLOKIFDUSD,FLOKI/FDUSD,FLOKI,FDUSD,True,Spot,Margin,,1.0,1.05
FLOKITRY,FLOKI/TRY,FLOKI,TRY,True,Spot,,,1.0,10.5
FLOKIUSDC,FLOKI/USDC,FLOKI,USDC,True,Spot,Margin,,1.0,1.05
FLOKIUSDT,FLOKI/USDT,FLOKI,USDT,True,Spot,Margin,,1.0,1.05
FLOWBTC,FLOW/BTC,FLOW,BTC,True,Spot,Margin,,1.0,0.000105
FLOWUSDT,FLOW/USDT,FLOW,USDT,True,Spot,Margin,,1.0,5.25
FLOWUSDT,FLOW/USDT:USDT,FLOW,USDT,True,,,Future,75.0,5.25
FLUXBTC,FLUX/BTC,FLUX,BTC,True,Spot,,,1.0,0.000105
FLUXUSDC,FLUX/USDC,FLUX,USDC,True,Spot,Margin,,1.0,5.25
FLUXUSDT,FLUX/USDT,FLUX,USDT,True,Spot,Margin,,1.0,5.25
FLUXUSDT,FLUX/USDT:USDT,FLUX,USDT,True,,,Future,50.0,5.25
FORMTRY,FORM/TRY,FORM,TRY,True,Spot,,,1.0,5.25
FORMUSDC,FORM/USDC,FORM,USDC,True,Spot,Margin,,1.0,5.25
FORMUSDT,FORM/USDT,FORM,USDT,True,Spot,Margin,,1.0,5.25
FORMUSDT,FORM/USDT:USDT,FORM,USDT,True,,,Future,50.0,5.25
FORTHBTC,FORTH/BTC,FORTH,BTC,True,Spot,,,1.0,0.000105
FORTHUSDT,FORTH/USDT,FORTH,USDT,True,Spot,Margin,,1.0,5.25
FORTHUSDT,FORTH/USDT:USDT,FORTH,USDT,True,,,Future,50.0,5.25
FTTUSDT,FTT/USDT,FTT,USDT,True,Spot,Margin,,1.0,5.25
FUNUSDC,FUN/USDC,FUN,USDC,True,Spot,Margin,,1.0,5.25
FUNUSDT,FUN/USDT,FUN,USDT,True,Spot,Margin,,1.0,5.25
FUNUSDT,FUN/USDT:USDT,FUN,USDT,True,,,Future,25.0,5.25
FXSUSDT,FXS/USDT,FXS,USDT,True,Spot,Margin,,1.0,5.25
FXSUSDT,FXS/USDT:USDT,FXS,USDT,True,,,Future,75.0,5.25
GTRY,G/TRY,G,TRY,True,Spot,,,1.0,10.5
GUSDT,G/USDT,G,USDT,True,Spot,Margin,,1.0,5.25
GUSDT,G/USDT:USDT,G,USDT,True,,,Future,50.0,5.25
GALABRL,GALA/BRL,GALA,BRL,True,Spot,,,1.0,10.5
GALABTC,GALA/BTC,GALA,BTC,True,Spot,Margin,,1.0,0.000105
GALAETH,GALA/ETH,GALA,ETH,True,Spot,,,1.0,0.00105
GALAEUR,GALA/EUR,GALA,EUR,True,Spot,,,1.0,5.25
GALAFDUSD,GALA/FDUSD,GALA,FDUSD,True,Spot,Margin,,1.0,5.25
GALATRY,GALA/TRY,GALA,TRY,True,Spot,,,1.0,10.5
GALAUSDC,GALA/USDC,GALA,USDC,True,Spot,Margin,,1.0,5.25
GALAUSDT,GALA/USDT,GALA,USDT,True,Spot,Margin,,1.0,5.25
GALAUSDT,GALA/USDT:USDT,GALA,USDT,True,,,Future,75.0,5.25
GASBTC,GAS/BTC,GAS,BTC,True,Spot,,,1.0,0.000105
GASTRY,GAS/TRY,GAS,TRY,True,Spot,,,1.0,10.5
GASUSDT,GAS/USDT,GAS,USDT,True,Spot,Margin,,1.0,5.25
GASUSDT,GAS/USDT:USDT,GAS,USDT,True,,,Future,75.0,5.25
GHSTUSDT,GHST/USDT,GHST,USDT,True,Spot,Margin,,1.0,5.25
GHSTUSDT,GHST/USDT:USDT,GHST,USDT,True,,,Future,50.0,5.25
GLMBTC,GLM/BTC,GLM,BTC,True,Spot,Margin,,1.0,0.000105
GLMUSDT,GLM/USDT,GLM,USDT,True,Spot,Margin,,1.0,5.25
GLMUSDT,GLM/USDT:USDT,GLM,USDT,True,,,Future,50.0,5.25
GLMRBTC,GLMR/BTC,GLMR,BTC,True,Spot,,,1.0,0.000105
GLMRUSDT,GLMR/USDT,GLMR,USDT,True,Spot,Margin,,1.0,5.25
GMTBTC,GMT/BTC,GMT,BTC,True,Spot,,,1.0,0.000105
GMTEUR,GMT/EUR,GMT,EUR,True,Spot,,,1.0,5.25
GMTTRY,GMT/TRY,GMT,TRY,True,Spot,,,1.0,10.5
GMTUSD_PERP,GMT/USD:GMT,GMT,USD,True,,,,1.0,0.0
GMTUSDC,GMT/USDC,GMT,USDC,True,Spot,Margin,,1.0,5.25
GMTUSDT,GMT/USDT,GMT,USDT,True,Spot,Margin,,1.0,5.25
GMTUSDT,GMT/USDT:USDT,GMT,USDT,True,,,Future,75.0,5.25
GMXUSDC,GMX/USDC,GMX,USDC,True,Spot,Margin,,1.0,5.25
GMXUSDT,GMX/USDT,GMX,USDT,True,Spot,Margin,,1.0,5.25
GMXUSDT,GMX/USDT:USDT,GMX,USDT,True,,,Future,50.0,5.25
GNOUSDT,GNO/USDT,GNO,USDT,True,Spot,Margin,,1.0,5.25
GNSUSDT,GNS/USDT,GNS,USDT,True,Spot,Margin,,1.0,5.25
GOATUSDT,GOAT/USDT:USDT,GOAT,USDT,True,,,Future,75.0,5.25
GPSBNB,GPS/BNB,GPS,BNB,True,Spot,,,1.0,0.0105
GPSTRY,GPS/TRY,GPS,TRY,True,Spot,,,1.0,10.5
GPSUSDC,GPS/USDC,GPS,USDC,True,Spot,Margin,,1.0,5.25
GPSUSDT,GPS/USDT,GPS,USDT,True,Spot,Margin,,1.0,5.25
GPSUSDT,GPS/USDT:USDT,GPS,USDT,True,,,Future,25.0,5.25
GRASSUSDT,GRASS/USDT:USDT,GRASS,USDT,True,,,Future,75.0,5.25
GRIFFAINUSDT,GRIFFAIN/USDT:USDT,GRIFFAIN,USDT,True,,,Future,50.0,5.25
GRTBTC,GRT/BTC,GRT,BTC,True,Spot,Margin,,1.0,0.000105
GRTETH,GRT/ETH,GRT,ETH,True,Spot,Margin,,1.0,0.00105
GRTEUR,GRT/EUR,GRT,EUR,True,Spot,,,1.0,5.25
GRTFDUSD,GRT/FDUSD,GRT,FDUSD,True,Spot,,,1.0,5.25
GRTTRY,GRT/TRY,GRT,TRY,True,Spot,,,1.0,10.5
GRTUSDC,GRT/USDC,GRT,USDC,True,Spot,Margin,,1.0,5.25
GRTUSDT,GRT/USDT,GRT,USDT,True,Spot,Margin,,1.0,5.25
GRTUSDT,GRT/USDT:USDT,GRT,USDT,True,,,Future,75.0,5.25
GTCUSDT,GTC/USDT,GTC,USDT,True,Spot,Margin,,1.0,5.25
GTCUSDT,GTC/USDT:USDT,GTC,USDT,True,,,Future,50.0,5.25
GUNBNB,GUN/BNB,GUN,BNB,True,Spot,,,1.0,0.0105
GUNFDUSD,GUN/FDUSD,GUN,FDUSD,True,Spot,,,1.0,5.25
GUNTRY,GUN/TRY,GUN,TRY,True,Spot,,,1.0,10.5
GUNUSDC,GUN/USDC,GUN,USDC,True,Spot,Margin,,1.0,5.25
GUNUSDT,GUN/USDT,GUN,USDT,True,Spot,Margin,,1.0,5.25
GUNUSDT,GUN/USDT:USDT,GUN,USDT,True,,,Future,50.0,5.25
HUSDT,H/USDT:USDT,H,USDT,True,,,Future,50.0,5.25
HAEDALBNB,HAEDAL/BNB,HAEDAL,BNB,True,Spot,,,1.0,0.0105
HAEDALFDUSD,HAEDAL/FDUSD,HAEDAL,FDUSD,True,Spot,,,1.0,5.25
HAEDALTRY,HAEDAL/TRY,HAEDAL,TRY,True,Spot,,,1.0,10.5
HAEDALUSDC,HAEDAL/USDC,HAEDAL,USDC,True,Spot,Margin,,1.0,5.25
HAEDALUSDT,HAEDAL/USDT,HAEDAL,USDT,True,Spot,Margin,,1.0,5.25
HAEDALUSDT,HAEDAL/USDT:USDT,HAEDAL,USDT,True,,,Future,50.0,5.25
HBARBNB,HBAR/BNB,HBAR,BNB,True,Spot,,,1.0,0.0105
HBARBTC,HBAR/BTC,HBAR,BTC,True,Spot,Margin,,1.0,0.000105
HBARFDUSD,HBAR/FDUSD,HBAR,FDUSD,True,Spot,,,1.0,5.25
HBARTRY,HBAR/TRY,HBAR,TRY,True,Spot,,,1.0,10.5
HBARUSDC,HBAR/USDC,HBAR,USDC,True,Spot,Margin,,1.0,5.25
HBARUSDC,HBAR/USDC:USDC,HBAR,USDC,True,,,Future,25.0,5.25
HBARUSDT,HBAR/USDT,HBAR,USDT,True,Spot,Margin,,1.0,5.25
HBARUSDT,HBAR/USDT:USDT,HBAR,USDT,True,,,Future,75.0,5.25
HEIBTC,HEI/BTC,HEI,BTC,True,Spot,,,1.0,0.000105
HEIUSDC,HEI/USDC,HEI,USDC,True,Spot,Margin,,1.0,5.25
HEIUSDT,HEI/USDT,HEI,USDT,True,Spot,Margin,,1.0,5.25
HEIUSDT,HEI/USDT:USDT,HEI,USDT,True,,,Future,50.0,5.25
HEMIUSDT,HEMI/USDT:USDT,HEMI,USDT,True,,,Future,1.0,5.25
HFTBTC,HFT/BTC,HFT,BTC,True,Spot,,,1.0,0.000105
HFTUSDT,HFT/USDT,HFT,USDT,True,Spot,Margin,,1.0,5.25
HFTUSDT,HFT/USDT:USDT,HFT,USDT,True,,,Future,50.0,5.25
HIFIUSDT,HIFI/USDT,HIFI,USDT,True,Spot,,,1.0,5.25
HIFIUSDT,HIFI/USDT:USDT,HIFI,USDT,True,,,Future,25.0,5.25
HIGHTRY,HIGH/TRY,HIGH,TRY,True,Spot,,,1.0,10.5
HIGHUSDT,HIGH/USDT,HIGH,USDT,True,Spot,Margin,,1.0,5.25
HIGHUSDT,HIGH/USDT:USDT,HIGH,USDT,True,,,Future,50.0,5.25
HIPPOUSDT,HIPPO/USDT:USDT,HIPPO,USDT,True,,,Future,50.0,5.25
HIVEBTC,HIVE/BTC,HIVE,BTC,True,Spot,Margin,,1.0,0.000105
HIVETRY,HIVE/TRY,HIVE,TRY,True,Spot,,,1.0,10.5
HIVEUSDC,HIVE/USDC,HIVE,USDC,True,Spot,Margin,,1.0,5.25
HIVEUSDT,HIVE/USDT,HIVE,USDT,True,Spot,Margin,,1.0,5.25
HIVEUSDT,HIVE/USDT:USDT,HIVE,USDT,True,,,Future,50.0,5.25
HMSTRFDUSD,HMSTR/FDUSD,HMSTR,FDUSD,True,Spot,Margin,,1.0,5.25
HMSTRTRY,HMSTR/TRY,HMSTR,TRY,True,Spot,,,1.0,10.5
HMSTRUSDC,HMSTR/USDC,HMSTR,USDC,True,Spot,Margin,,1.0,5.25
HMSTRUSDT,HMSTR/USDT,HMSTR,USDT,True,Spot,Margin,,1.0,5.25
HMSTRUSDT,HMSTR/USDT:USDT,HMSTR,USDT,True,,,Future,50.0,5.25
HOLOBNB,HOLO/BNB,HOLO,BNB,True,Spot,,,1.0,0.0105
HOLOFDUSD,HOLO/FDUSD,HOLO,FDUSD,True,Spot,,,1.0,5.25
HOLOTRY,HOLO/TRY,HOLO,TRY,True,Spot,,,1.0,10.5
HOLOUSDC,HOLO/USDC,HOLO,USDC,True,Spot,Margin,,1.0,5.25
HOLOUSDT,HOLO/USDT,HOLO,USDT,True,Spot,Margin,,1.0,5.25
HOLOUSDT,HOLO/USDT:USDT,HOLO,USDT,True,,,Future,1.0,5.25
HOMEBNB,HOME/BNB,HOME,BNB,True,Spot,,,1.0,0.0105
HOMEFDUSD,HOME/FDUSD,HOME,FDUSD,True,Spot,,,1.0,5.25
HOMETRY,HOME/TRY,HOME,TRY,True,Spot,,,1.0,10.5
HOMEUSDC,HOME/USDC,HOME,USDC,True,Spot,Margin,,1.0,5.25
HOMEUSDT,HOME/USDT,HOME,USDT,True,Spot,Margin,,1.0,5.25
HOMEUSDT,HOME/USDT:USDT,HOME,USDT,True,,,Future,75.0,5.25
HOOKUSDT,HOOK/USDT,HOOK,USDT,True,Spot,Margin,,1.0,5.25
HOOKUSDT,HOOK/USDT:USDT,HOOK,USDT,True,,,Future,50.0,5.25
HOTETH,HOT/ETH,HOT,ETH,True,Spot,,,1.0,0.00105
HOTTRY,HOT/TRY,HOT,TRY,True,Spot,,,1.0,10.5
HOTUSDT,HOT/USDT,HOT,USDT,True,Spot,Margin,,1.0,5.25
HOTUSDT,HOT/USDT:USDT,HOT,USDT,True,,,Future,50.0,5.25
HUMABNB,HUMA/BNB,HUMA,BNB,True,Spot,,,1.0,0.0105
HUMAFDUSD,HUMA/FDUSD,HUMA,FDUSD,True,Spot,,,1.0,5.25
HUMATRY,HUMA/TRY,HUMA,TRY,True,Spot,,,1.0,10.5
HUMAUSDC,HUMA/USDC,HUMA,USDC,True,Spot,Margin,,1.0,5.25
HUMAUSDT,HUMA/USDT,HUMA,USDT,True,Spot,Margin,,1.0,5.25
HUMAUSDT,HUMA/USDT:USDT,HUMA,USDT,True,,,Future,75.0,5.25
HYPEUSDT,HYPE/USDT:USDT,HYPE,USDT,True,,,Future,75.0,5.25
HYPERBNB,HYPER/BNB,HYPER,BNB,True,Spot,,,1.0,0.0105
HYPERTRY,HYPER/TRY,HYPER,TRY,True,Spot,,,1.0,10.5
HYPERUSDC,HYPER/USDC,HYPER,USDC,True,Spot,Margin,,1.0,5.25
HYPERUSDT,HYPER/USDT,HYPER,USDT,True,Spot,Margin,,1.0,5.25
HYPERUSDT,HYPER/USDT:USDT,HYPER,USDT,True,,,Future,75.0,5.25
ICNTUSDT,ICNT/USDT:USDT,ICNT,USDT,True,,,Future,50.0,5.25
ICPBTC,ICP/BTC,ICP,BTC,True,Spot,Margin,,1.0,0.000105
ICPETH,ICP/ETH,ICP,ETH,True,Spot,,,1.0,0.00105
